,Time,Fp1,Fp2,AF7,AF3,AF4,AF8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCz,FC2,FC4,FC6,FT8,T7,C5,C3,C1,Cz,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPz,CP2,CP4,CP6,TP8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,PO7,POz,P08,O1,O2,EOG
2164,61.68,314.937352,135.910302,76.96615,127.385768,137.897869,9.887212,161.03957,86.79960200000001,149.99860900000002,142.434251,149.225189,124.13062,18.965769,162.50165900000002,140.786992,165.484046,180.276884,204.66651000000002,26.672196000000003,111.735547,177.422087,141.987806,197.83871200000002,97.045498,150.71171,156.403084,129.413852,78.317895,43.773053999999995,4.405946,139.679747,261.279902,22.921866,134.93888700000002,165.720291,140.159782,43.208698999999996,28.526958,140.444324,168.66258100000002,195.78557800000002,117.392198,155.438672,-1.3376350000000001,-104.372815,-2.519329,85.316506,44.723797999999995,-53.287802,72.792199,86.572037,112.931624,129.683647,70.511487,115.614301,132.175755,73.277424
2165,76.88,324.624171,143.512576,125.999374,192.46678,154.876756,-31.630595,171.04091,85.401332,149.87286799999998,141.820634,134.690631,124.75506299999999,41.451883,169.89130600000001,133.659712,170.98514,171.535661,198.445599,57.149269999999994,111.99149799999999,149.878569,124.599276,192.361973,84.971305,142.470176,158.946472,120.089102,70.295808,13.2216,-1.349135,96.25710600000001,223.348047,26.456535,120.044901,146.069449,109.07193799999999,17.31021,15.634382,96.327989,123.8783,143.92041,93.422444,129.908444,-20.719271,-99.751403,-26.801694,60.080605000000006,24.904169,-75.17475300000001,42.015007000000004,73.337567,91.793285,98.656775,72.33991,110.509578,124.42023200000001,118.634358
2166,86.8,306.799398,134.17924399999998,133.301801,177.782422,163.130649,-59.121628,187.794011,97.117761,155.630749,143.186994,138.964669,138.010688,43.36215,168.887945,132.301567,173.917217,167.700159,200.39283500000002,75.910881,119.605148,159.517631,125.986496,191.29441,86.11703399999999,151.216283,159.087963,124.686701,76.87587099999999,30.176713,27.286808,112.73655600000001,225.95883500000002,43.395677,128.660654,156.20105900000001,121.6725,28.782830999999998,28.095419,112.380541,139.759647,157.77874599999998,106.12291200000001,136.485205,-18.705621,-84.21851099999999,-7.877066,69.375773,39.089858,-60.65631,35.817845,87.965238,100.22412299999999,87.07941600000001,82.777405,106.29531999999999,130.174093,154.156585
2167,96.85,276.905078,114.112815,66.23092199999999,135.871282,119.450096,-76.286073,139.460972,55.724729,98.492509,99.963819,97.91935600000001,105.145618,-6.248530000000001,104.322802,94.050023,135.98951599999998,139.631467,172.30016799999999,37.31371,77.636431,121.559191,109.21828000000001,139.367491,50.945,105.98622900000001,104.57848100000001,95.384194,50.46897,21.127426999999997,2.7362990000000003,103.96393,195.58363899999998,18.2897,80.67238,124.13938200000001,102.71717,22.593276,27.302184999999998,115.23578400000001,129.757845,132.138949,79.461455,112.02022099999999,-33.750879,-104.407137,-16.169945000000002,70.790483,34.835902000000004,-70.283851,9.681526,62.06524399999999,79.47480300000001,78.933683,29.630459000000002,61.974793000000005,87.496811,170.058415
2168,106.83,271.786404,97.322963,76.871581,172.460452,100.447239,-27.931413,108.225505,54.000570999999994,84.633638,95.841373,85.66942,109.48999599999999,-18.537381,101.903748,76.270863,144.46469199999999,123.97066299999999,161.78123300000001,30.174708000000003,67.537697,118.515299,90.30622199999999,124.58653100000001,48.589484999999996,108.30299299999999,92.323737,88.286168,39.200749,8.590038,1.430337,98.94921,178.115462,14.919948000000002,77.70950500000001,117.816093,85.54363199999999,18.872560999999997,22.121422,109.38675900000001,120.41546299999999,128.067057,69.613668,99.83779100000001,-20.002027,-106.478191,-26.790304,48.471605,26.340807,-78.723354,17.751467,50.47845,70.518599,78.713769,22.483753,54.391102000000004,77.3249,173.332647
2169,116.75,278.356707,122.74212800000001,132.090765,173.00888799999998,127.42094099999998,16.033387,103.839685,70.794139,108.90066100000001,126.34849299999999,106.72158,123.472812,21.534371,148.428,104.80055300000001,159.87986999999998,114.67478600000001,154.981478,60.730249,100.17900999999999,131.24034699999999,111.516001,132.741145,64.56282399999999,111.065366,120.99086799999999,106.00441799999999,53.881268999999996,30.477915000000003,34.235749,100.127902,193.747775,37.706552,89.63714499999999,131.528511,78.101525,11.954322,37.546195000000004,109.98084899999999,121.729569,138.777136,77.004705,99.170272,-10.345201,-70.048261,-17.193428,45.446376,37.56302,-73.437936,45.675168,61.394126,71.732619,86.549538,58.774088,95.04818900000001,98.07641600000001,160.334902
2170,134.83,244.98973900000001,98.05916500000001,134.457381,166.03716,124.480052,-44.73599,97.536552,93.66725699999999,126.67733100000001,138.57511100000002,118.295328,135.173144,4.045769,145.303071,92.531396,148.29951499999999,139.468766,172.400409,93.68389499999999,150.777247,153.506876,119.206419,155.562491,74.39938199999999,135.073848,138.956049,125.249628,72.755009,80.839742,68.32879100000001,121.265631,189.191463,61.790597999999996,111.11413600000002,142.49664199999998,88.822705,47.693745,67.192159,121.727154,134.35656699999998,146.179621,93.267268,106.01521899999999,10.265522,-42.802058,10.286578,68.017391,66.961821,-44.483711,54.81128399999999,81.462327,83.518936,98.804005,79.00948000000001,114.26746399999999,101.54094,163.514864
2171,147.585,208.95578999999998,63.541621,85.03931999999999,108.552102,69.979889,-169.834015,94.906217,64.682806,71.134268,83.529802,68.397053,83.057276,4.087045,83.306718,73.87508100000001,120.812803,88.756514,131.025973,6.172994999999999,65.247886,115.05376100000001,81.52190999999999,96.771047,45.625304,95.186976,84.772554,83.034869,31.119970000000002,46.347978000000005,20.470634,93.154179,142.578567,24.805875,65.59690400000001,102.661241,66.847238,27.532111999999998,32.961295,98.01801,104.390555,87.237873,61.458365,73.147998,-49.11457,-87.390561,-6.309755,46.237255,39.071275,-78.95351,-9.788480999999999,43.214763,42.994244,27.606005,13.918347,59.047438,41.359029,147.15541299999998
2172,160.965,196.939505,92.72805600000001,98.476626,123.17161499999999,78.677635,-100.521238,108.83937,61.819161,93.481138,101.981282,98.832127,100.54878000000001,-2.952344,27.102971000000004,82.716098,130.77263100000002,98.60999100000001,127.51273400000001,13.957784,90.323353,130.70088,88.567594,103.874447,67.451064,95.728941,95.953339,87.81563100000001,40.824338,56.075501,32.061189,92.467058,142.931181,40.110191,74.18086,108.923053,71.987943,37.917637,29.249353999999997,98.704965,103.639374,100.941069,67.158036,83.24527900000001,-35.505534000000004,-66.30418,6.298205,49.539949,40.94089,-61.973562,6.112151,52.65299399999999,57.277855,45.05832,31.995267,69.03815300000001,54.436280000000004,0.8553350000000001
2173,173.685,199.494439,92.998723,106.803178,110.28185500000001,98.442599,-21.717579,124.897585,71.313188,107.251593,115.091081,111.30501699999999,100.15756,17.664922,77.68079399999999,78.51728299999999,145.89950100000001,106.321051,145.848044,17.610498,117.43730900000001,148.231108,109.226115,112.03474399999999,69.709402,105.583425,103.29831999999999,95.63337299999999,56.147091,79.72078,53.215863,97.39274300000001,140.449281,56.72755600000001,84.651912,113.89173999999998,74.68803100000001,51.349721,38.889733,98.271815,100.849666,101.284418,72.42921700000001,89.92874599999999,-9.912674,-52.869427,22.764674,63.18533000000001,53.637268999999996,-47.084565000000005,18.885897,52.534721,64.941735,60.781241,42.940159,70.782808,60.017638,-38.339763
2174,187.015,175.007277,93.331377,91.05919899999999,82.645206,80.11441500000001,-18.08946,109.403314,53.728168000000004,79.358234,93.126101,87.713228,94.224125,16.404349,115.51898200000001,99.764596,118.67346699999999,83.120434,120.699266,8.622444999999999,112.77571499999999,136.75638899999998,109.56246200000001,134.322657,70.885072,94.427471,86.514563,85.044234,59.312617,80.517539,63.118989,114.527251,144.661674,72.62355699999999,74.075334,96.570511,59.497725,49.173854999999996,37.435675,107.032917,110.40726200000002,104.476789,86.790247,88.211146,-16.206276000000003,-53.544183,28.84886,68.038077,61.054379000000004,-23.605826,31.052407000000002,86.681075,74.65149,64.344488,66.65536999999999,104.08429100000001,72.032229,-78.634587
2175,204.935,159.35188300000002,49.516426,90.930615,62.258885,67.481187,-59.123612,104.07825,47.57127,76.65535899999999,80.644481,73.379688,70.016406,-8.288489,89.675841,69.26661700000001,124.995501,72.408558,95.060748,18.147071,92.5098,88.72236099999999,68.164455,95.173142,43.792106,82.785453,72.903328,64.201293,40.378546,65.048393,26.71555,71.19815,103.21855500000001,36.629214000000005,75.146874,79.850747,36.670590000000004,25.193657,14.631839999999999,72.14602,70.274689,66.690534,73.254149,73.38279,-49.498182,-61.340472999999996,6.987462,40.44716,34.823736,-33.868788,8.360583,71.44555600000001,55.853952,37.230527,46.987716,84.719414,47.473343,-55.80138
2176,217.635,133.082225,-5.366547,47.080381,41.503304,23.811062,-122.283898,60.187557,14.777892000000001,24.330437,28.432949,13.154107000000002,18.23143,-53.126321,48.29827,28.204196000000003,93.78581899999999,24.757799,44.370181,-32.17088,28.171184999999998,32.195807,23.296423,10.485459,5.1503760000000005,50.716714,31.49571,20.152704,-2.989923,13.002445,-27.333637,21.355593,50.511379999999996,9.520283000000001,41.997147,43.757554999999996,3.330132,-10.352319999999999,-22.341974,39.303430999999996,37.945461,22.807208,43.26619,45.127546,-66.116499,-93.132366,-21.624153,13.507807999999999,-0.41508500000000004,-59.269186,-30.126547,35.256169,22.293767000000003,0.754891,7.537491999999999,33.38445,9.914864,-55.39765
2177,230.82,127.065262,2.2724,59.745251,37.033403,23.193561,-55.68956899999999,70.976952,42.987473,35.308405,33.420852000000004,31.569807,38.837512,-32.518758,80.210142,36.746383,101.31904,35.373484000000005,45.363938,-23.640003,51.046181,54.136809,41.288272,52.230482,9.080582000000001,72.46314,53.344601000000004,17.315506,12.491775,17.745504,-14.678889999999999,25.119979999999998,60.942618,18.947661,56.31884399999999,55.78270500000001,3.942453,-6.697114999999999,-25.485295999999998,34.901503000000005,45.470763,50.118398,64.759146,52.78858100000001,-29.340063,-70.086773,-27.880390999999996,8.889046,-5.913544,-43.795857,22.247979,46.698181,32.15506,23.819475,35.432562,44.566982,19.192084,-20.397212
2178,243.55,84.947622,-44.786312,11.561141000000001,16.383958,-26.57607,-127.65551299999998,49.885189000000004,12.242708,6.641767999999999,11.881079,-2.595733,7.011253999999999,-58.282604000000006,22.18252,-13.61033,87.63332700000001,23.565392000000003,22.590260999999998,-47.440846,22.274953,17.269909,11.057933,4.889137,-36.558663,58.373847999999995,18.821481,3.089502,3.4537080000000002,10.635403,-53.394288,5.250026,35.066076,-6.440096,40.9833,54.784898999999996,11.35502,-3.215463,-35.398052,29.134781,37.902403,49.139037,38.590259,47.683764000000004,9.627995,-62.733429,-18.854541,24.240116,-3.684051,-40.57459,31.681813000000002,28.412051,38.582696999999996,52.931693,1.28157,10.996524,-1.66398,-0.697921
2179,256.85,112.891603,34.960044,77.637245,83.137121,57.299609999999994,-6.718267,71.909859,55.89295799999999,71.449972,72.554575,65.291467,85.69384699999999,39.796929999999996,127.28803500000001,50.479302000000004,96.734535,67.91255100000001,68.626411,48.362915,120.398641,95.038065,94.567874,85.014834,17.915837,96.378323,91.768539,50.730340000000005,66.861863,69.735501,28.362578000000003,63.163332,97.84924699999999,53.331051,88.354727,98.470117,51.511604,45.228367999999996,36.184634,77.845467,86.612274,100.530325,91.972782,89.639764,61.329483999999994,9.08821,33.042463,71.30583399999999,49.619265000000006,14.811670000000001,94.61265,91.428366,86.14300300000001,99.84372900000001,90.076574,96.868344,71.66551700000001,25.523322
2180,273.55,70.283069,-13.203937,22.046791,19.87441,-13.224845000000002,-54.932876,44.904832,11.599,0.41009799999999996,4.989471,2.739382,20.361722,-38.507217,31.61523,-9.971684,51.592572,-7.611233,26.04168,-34.241658,24.004093,27.59259,14.515560999999998,-3.460662,-45.349920000000004,43.276987,4.775789,-10.999039999999999,-6.910798,-1.166048,-41.820669,-4.144561,22.015341,-6.745272999999999,26.170503,24.444766,-5.104954,-15.181515,-29.83486,12.700242,22.653223,-6.630183000000001,30.233639,19.145873,-47.809859,-70.373513,-32.283934,6.628054,-8.365175,-51.943349,-43.51117,28.926596000000004,20.379917000000003,-22.772866,11.191087,21.938052,-3.211549,23.008411
2181,286.935,35.125838,-36.61453,3.519461,-8.657173,-18.324621,-69.598381,7.841475,-8.121969,-23.812707999999997,-12.855088,-9.846602,-1.222494,-42.648677,6.315249,-25.38383,25.773774,-34.494419,10.153978,-37.711636999999996,6.281246,6.9719240000000005,-11.527494,-21.918611,-56.585262,8.549033,-28.348615999999996,-16.814703,-16.693038,-2.106764,-46.053455,-14.229567999999999,14.902932999999999,-28.803534000000003,-5.957432,-0.652263,-15.420585,-27.142929,-25.950011,4.887273,10.864023,-25.775684,12.332292,-8.746027,-64.562087,-88.10043399999999,-43.862116,-9.974383,-5.336204,-59.33716999999999,-57.50435699999999,16.038401,-9.177941,-40.522529,-19.485379000000002,-12.685241,-29.160254,39.556201
2182,299.705,26.185857000000002,-26.899012,17.106787,-15.373605,-20.180770000000003,-47.055095,14.800078,2.105146,-14.639408999999999,2.837095,8.380944,-8.802869,-18.657307,15.627284,5.477146,29.257472999999997,-26.377569,15.087679999999999,-9.806878,19.330582,-0.612136,-8.798286000000001,-13.691403,-54.816688,31.9039,-2.936459,-4.516783,-9.669072,-12.616912,-35.841231,-22.509304,3.508586,-24.543364999999998,8.574622,17.564782,-10.183767,-22.704823,-18.173264,2.235288,7.882414999999999,14.127154999999998,15.10963,3.675824,1.402158,-57.999297,-32.210344,-12.477786,-9.166007,-49.714632,9.510503,19.812058,11.404136,18.57771,15.320367999999998,15.216225,-14.419001999999999,16.892770000000002
2183,312.47,3.698703,7.656275999999999,-0.560174,-28.699966999999997,-31.008142,-45.952528,-13.64085,-21.958353,-32.466249,-12.385606,-17.840115,-29.198627000000002,-28.846871999999998,4.138118,0.312254,4.42211,-38.499759999999995,-9.604817,-25.109768,2.314453,-8.230884,-13.254387,-39.925745,-59.014357999999994,4.818955,-36.565982,-18.084369,-28.446219,-31.831549,-57.085191,-41.002112,-5.567943,-48.37474,-20.978482999999997,-7.176360000000001,-25.37582,-34.98222,-32.41068,-14.833364999999999,-6.1916709999999995,1.939144,5.627572,-14.536269,-3.9381980000000003,-74.021059,-41.311013,-25.847732999999998,-28.155828000000003,-57.374525,-3.519557,7.855776,0.035686,4.241682,-4.310266,-6.050971,-18.513251,51.028459999999995
2184,325.835,-6.022315,-21.643713,-7.8927830000000005,-18.172673,-55.878779,-31.554439000000002,-15.561726,-32.161643,-47.673718,-27.608310999999997,-18.173934,-32.837901,-4.2898819999999995,-14.277733999999999,-16.944936,-1.245982,-43.529495000000004,-15.090489000000002,-38.656816,-0.614969,-7.2025809999999995,-4.6744699999999995,-43.510409,-48.725190000000005,4.334983,-52.93995699999999,-11.993607,-30.397482,-22.648648,-53.447887,-26.70283,-11.310566,-54.411880000000004,-20.062485000000002,-5.789385,-12.401302000000001,-22.446894,-10.33493,2.090639,5.403262000000001,6.245089,-4.7995019999999995,-11.186701,4.898496,-62.26041899999999,-32.840556,-56.788087,-14.786688,-38.752325,-13.00045,12.959372,4.179801,-5.204495,-19.333207,-23.69554,-22.255979999999997,36.366388
2185,340.92,-34.363756,-50.53829,-6.9154990000000005,-29.659698,-48.747979,0.581263,-11.237375,-32.059093,-50.193278,-38.466722999999995,-25.464677,-48.882226,-12.075528,-18.31961,-31.435253999999997,-10.48602,-40.494048,-22.220216,-20.353483999999998,-21.334769,-14.345995000000002,-23.634127,-60.453051,-38.021023,-8.778032000000001,-23.105933,-13.220656,-34.194458000000004,-31.220912,-35.1473,-36.506219,-23.863914,-38.898871,-16.840857,-3.9374190000000002,-12.470049000000001,-23.364705999999998,-8.4174,1.099597,-5.89574,-3.488139,2.1222950000000003,-11.755092,-6.860564,-61.687518000000004,-25.670807999999997,-31.954741,-19.408816,-34.620407,-11.772207,14.025870000000001,-4.7576089999999995,-8.139248,-4.985868,-21.121264,-20.326506,87.20078199999999
2186,350.805,-26.097724,-22.902075,14.011170000000002,-12.412681,-27.175389000000003,13.708016,-11.726395,-44.035589,-48.183201000000004,-34.322108,-23.393905,-61.750094,-14.439877,-2.064301,-42.988642999999996,-17.302256,-48.128735999999996,-22.95176,-11.20014,-22.562454000000002,-22.765717000000002,-15.942288000000001,-21.866822,-23.745142,-16.985120000000002,-24.733711,-13.167295000000001,-31.738526,-41.146563,-27.641053999999997,-31.377513,-24.358034,-33.010477,-16.080059,-18.702686,-22.071784,-29.729347999999998,-9.000134,-0.44615299999999997,-9.087473,-4.758128,3.698863,-20.955392,-42.952113,-54.87795500000001,-39.18833,-35.714776,-24.799457,-36.545176,-18.782129,16.060308,-16.356182999999998,-22.910346,7.574711,-9.195149,-12.114797,49.821081
2187,360.89,-41.534481,-29.540987,27.280632,-15.97362,-25.079061,-24.676292,4.352026,-37.808106,-36.603542,-30.590131,-12.418255,-60.915806,-6.481056,-17.474269,-57.860761,-12.980075999999999,-46.03152,-23.725375,1.628172,-20.4096,-27.783669,-19.060735,-15.425796,-27.354813,-8.095939,-12.07313,-11.95175,-34.919591,-44.947301,-32.173941,-39.483514,-36.867734999999996,-27.188256,-5.409925,-22.067959,-23.596188,-28.5868,-18.681466,-13.77785,-25.496662,-24.187798,-4.777712999999999,-19.391233,-50.052877,-49.406459999999996,-37.450757,-38.707972999999996,-40.144090000000006,-28.441934000000003,-48.198808,7.745097,-20.180474,-34.937746000000004,14.163623999999999,-4.650302,-11.194628,55.343134
2188,370.905,-51.349821,-35.357315,22.928291,-9.473792999999999,-17.217029999999998,-37.242515999999995,-3.4398269999999997,-31.507739,-37.187686,-30.956795,-25.018055,-50.844738,20.286475,-18.296489,-54.151702,-22.809829,-40.075306,-24.045725,2.5867419999999997,-7.0781350000000005,-17.401301,-18.742077,-17.784049,-35.633842,-19.511425,-22.180584,-5.824378,-27.638994,-27.398556,-7.012516000000001,-28.094124,-31.084799,-26.977718,-10.617621,-11.674344,-15.477570000000002,-23.642746,3.6977059999999997,2.942269,-7.087753,26.523181,7.358345,1.9405,28.656802000000003,-22.718053,-10.665411,-22.015193,-26.273528999999996,-11.884178,17.17168,3.537401,10.815433,30.188091999999997,11.898249,8.705287,-1.754217,0.610824
2189,380.82,-89.879889,-47.860718,-32.960518,-63.291526,-66.731549,-80.671265,-52.906163,-59.501543999999996,-93.604378,-78.731788,-67.400644,-104.873856,-45.708971000000005,-78.562198,-92.847146,-57.063867,-83.55761,-65.32980500000001,-37.607092,-60.680241,-67.142053,-70.07994000000001,-74.450385,-59.022475,-61.832544999999996,-58.232026,-56.876342,-71.64734,-58.173012,-43.574104999999996,-71.05600600000001,-74.73255400000001,-61.227534999999996,-56.206202000000005,-66.59111800000001,-55.634264,-62.346462,-37.104372999999995,-43.126647999999996,-51.333343,-56.358112,-29.838593,-51.861385,-76.825967,-77.547239,-69.83767900000001,-77.738646,-76.877155,-68.662475,-82.77653000000001,-31.154730999999998,-52.147001,-77.96737399999999,-41.961765,-58.090456999999994,-62.666805000000004,-52.008646999999996
2190,397.59,-49.664846000000004,0.636739,3.363385,-61.246343,-37.369065,-27.512985999999998,-38.955578,-55.759818,-59.51975600000001,-39.403383000000005,-31.673346999999996,-66.836759,-4.07585,-46.67375,-57.68402,-52.277232,-63.46279499999999,-56.463161,13.027516,-22.217828,-28.626448,-30.433936,-41.979403999999995,-26.734168,-35.0131,-19.504597,-6.8182529999999995,-35.201547999999995,-41.430538,10.641917,-48.725706,-59.736022,-34.985813,-26.328421000000002,-42.931484000000005,-27.512434000000002,-41.900982,2.406269,-26.317242999999998,-23.782552,-19.009175,-7.557214999999999,-33.093682,-43.255283,-33.697109000000005,-22.328421,-33.561008,-21.922325,-12.088903,-15.381257999999999,3.515708,-34.787313,-24.078452,12.080436,2.178282,-16.746138000000002,-26.214209
2191,410.87,-87.564854,3.840812,15.481867000000001,-17.67644,-10.549351,-11.496557000000001,-1.825116,-22.498591,-38.938196999999995,-12.54139,4.827513,-17.754854,14.09481,-20.691201,-21.408917000000002,-31.727338,-45.023924,-48.511253,34.499367,8.253219,-5.617841,-9.513489,-23.020184,-10.514538,-6.700842999999999,-20.574841,1.205114,-11.994767999999999,-10.513401,28.939943,-28.322470000000003,-39.211302,-2.667695,0.605996,-21.943139000000002,-11.435278,-7.407842,12.36074,-4.055353,-9.060794,-2.165277,23.645194,-2.363649,-14.597614000000002,-19.756877,-17.438807999999998,-9.734596,-17.433018,17.744744,-23.631811,24.975918,-0.07667,-23.582047,15.968929999999999,-4.551238,-12.080209,-103.126375
2192,423.825,-86.21781800000001,4.011704,27.422188000000002,-16.129641,2.276775,14.97589,8.156811,9.686933,-4.877559,11.316339,15.204730999999999,-11.792777000000001,75.435689,-13.022354,0.725849,-6.397897,-22.702365,-20.725286999999998,72.03371,40.021275,14.178491000000001,6.928114999999999,-3.3677379999999997,27.206626,11.558471,10.697693,24.548326,19.80152,20.512739,54.828198,-5.6918239999999996,-29.326584000000004,22.852469,13.503889000000001,-7.903592,16.109132000000002,27.172187,32.629384,6.48144,1.3669879999999999,5.456542,31.472171000000003,5.370445,4.308511,20.608187,8.757529,9.036062,0.976133,38.413494,-11.614708,27.456498999999997,12.31211,-9.600611,28.278907,26.406225,5.820014,-181.432296
2193,436.755,-117.16376399999999,-33.351278,-30.541596000000002,-41.312236,-30.677314000000003,-22.652385,-21.180646,-7.046968,-32.375234000000006,-37.082898,-2.659824,-24.497695,17.502676,-53.917404000000005,-12.836678,-17.768734,-37.046213,-30.684359000000004,30.931582000000002,1.433427,-4.129363,-19.313913,-27.133415000000003,26.338003000000004,1.685632,-15.930520999999999,1.404074,0.178581,13.247579,16.863982999999998,-16.039532,-44.839106,16.218652,1.5552290000000002,-16.817283,-0.24940500000000002,14.648577,12.269575999999999,-9.429361,0.6552640000000001,-10.065466,16.675341,-2.501443,5.406657,25.011473000000002,-7.981253999999999,1.1774639999999998,-0.760074,40.767247,-25.856898,26.053286,6.702519000000001,-14.60885,8.479247,3.695575,-4.313313,-274.80068
2194,450.075,-106.764146,-5.23661,14.345172,13.447764000000001,-6.8002139999999995,37.131171,9.915188,9.973915,9.331592,-32.895948,26.749959000000004,-7.849399000000001,47.614274,-6.541797,12.817796000000001,14.480601,-9.151276,1.5721379999999998,57.918036,26.293967,32.046451,21.909905,7.326722999999999,64.01350500000001,29.075104999999997,33.631813,24.073481,28.403986,54.319672,44.423032,21.175245999999998,-16.134444000000002,50.620143,36.092155,14.173679000000002,27.589761,47.045992,55.123816000000005,28.652290999999998,24.993520999999998,5.722022,43.764634,36.142163000000004,37.821219,70.063182,25.312385,34.261513,23.661128,80.92642,-2.818582,43.782552,41.441653,9.546283,36.15741,54.487428,24.348473000000002,-334.39678399999997
2195,464.675,-96.941567,-52.838972,-68.271905,-29.059399,-66.686637,30.674178,-61.505041000000006,-27.031547999999997,-55.799307999999996,-73.207064,-38.892815999999996,-72.312405,19.164341,-48.600324,-56.820538,-67.594037,-77.177279,-65.790199,-34.210056,-62.279529000000004,-49.091440999999996,-48.911471,-74.623182,-28.668863,-75.72721700000001,-69.577826,-66.397249,-54.203076,-29.406905,-38.550528,-48.506882,-98.331939,-14.721654000000001,-71.679272,-76.67817099999999,-52.778226000000004,-27.852357,-36.83992,-53.53986999999999,-45.876933,-41.985362,-25.318896,-57.325844999999994,-9.449736,-3.4261480000000004,-48.960356,-39.502971,-43.659290999999996,19.821028,-41.821311,-23.990454999999997,-51.399081,-36.82082,-44.963346,-50.074483,-56.054673,-401.449562
2196,474.675,-51.284729,-9.747914999999999,-49.53966,0.553037,-34.461579,39.139314,-23.414682,-10.591942,-19.597647,-51.554473,-28.333594,-49.809129999999996,0.998141,-34.164536,-41.748307000000004,-48.805296000000006,-59.87469599999999,-62.596415,-20.590421,-64.236294,-48.770651,-39.956965999999994,-80.922597,-17.548297,-58.293041,-46.946205,-42.607834999999994,-38.44253,-20.055061,-31.354954,-47.8718,-98.568202,-13.47821,-46.584716,-55.83982099999999,-31.843638000000002,-10.834145,-18.120876000000003,-41.063367,-38.427539,-32.707834000000005,-21.865895000000002,-29.710793,29.026739000000003,26.663128000000004,-16.055576000000002,-20.262449,-31.387345,35.406811,-18.637841,-14.024460000000001,-20.104704,-5.772354,-40.997181,-28.993257,-43.289994,-411.15214100000003
2197,484.705,-110.356724,-6.695591,-27.614765999999996,-1.477532,2.381695,87.063242,-13.191028,-7.35451,-3.855825,-36.616914,-9.547138,-26.151111,34.774798,24.421324,-22.630782999999997,-46.275923,-52.311469,-65.72421700000001,16.910764999999998,-22.553122000000002,-23.075436,-16.444646,-20.181959,0.963405,-46.965709000000004,-10.50735,-9.019636,-7.427055,8.492614,16.539993,-22.668960000000002,-67.43867,11.506344,-30.945288,-43.124562,-15.097613,1.8728479999999998,16.243867,-33.55748,-26.930934999999998,-44.010486,-3.4460879999999996,-30.150547999999997,10.546464,63.493669,7.8076,-4.568714,-5.643045,60.974821999999996,-29.3666,-4.039208,-24.480751,-11.651502,-1.3181459999999998,4.221399,-17.447067999999998,-373.774063
2198,494.69,-142.012121,-17.543048000000002,-31.222685,6.893125,-2.036681,81.327697,-34.277753999999995,-8.54456,-12.011868,-30.666994,-9.74925,-30.552658,41.82159,23.941115,-16.437331,-58.824753,-56.30021899999999,-82.02623100000001,4.58617,-33.51429,-36.564912,-13.594451000000001,-56.089264,-5.405653,-49.778462,-29.972972,-28.688638,-24.424242,-19.779079,-0.665656,-39.818853000000004,-80.754035,-1.460286,-45.791781,-67.780137,-43.980919,-20.959663,-16.675101,-63.405749,-59.184213,-61.109581000000006,-24.788083,-51.300311,-9.698437,45.499134999999995,-13.582120999999999,-31.186764,-38.31317,40.374887,-61.036962,-30.765096999999997,-44.625589,-45.766517,-23.231493,-14.312629000000001,-38.491504,-410.46961
2199,504.69,-119.652882,-24.933265,-82.431239,-46.023024,-48.119664,37.911771,-81.84885799999999,-45.487396000000004,-66.80233100000001,-72.883634,-55.185588,-65.712351,-24.8886,-48.944348,-46.368149,-93.96047,-88.78649300000001,-107.71826200000001,-21.347358,-73.08050300000001,-59.639348999999996,-62.820367000000005,-87.260029,-32.853049,-85.646823,-72.270658,-64.407787,-42.892098,-32.648101000000004,-21.103247,-58.561083999999994,-111.066144,-39.297973,-81.669143,-95.477461,-69.44725600000001,-46.916094,-32.650045,-73.408022,-76.856577,-76.458327,-64.21724499999999,-77.98141600000001,-15.602657,25.222846,-34.149758,-51.816671,-56.668842000000005,16.53831,-67.30313199999999,-58.387012,-69.42133000000001,-63.28218100000001,-70.57377199999999,-61.489922,-73.010954,-321.764043
2200,518.59,-102.72412,-60.281675,-112.238266,-88.804112,-106.394907,-11.732403999999999,-98.972268,-75.668163,-98.697135,-102.08544300000001,-89.48240899999999,-84.279576,-29.257223,-88.78246800000001,-72.24283,-109.929809,-101.951771,-128.392195,-56.722428,-112.456106,-94.739583,-99.084086,-124.729576,-53.468635,-99.210074,-108.52533899999999,-94.56581,-55.867996999999995,-61.458172,-41.6716,-76.22546700000001,-133.727276,-51.593433000000005,-94.369725,-107.152826,-80.032159,-56.319972,-46.721528,-87.203407,-93.44508499999999,-81.413199,-68.105163,-80.24190300000001,0.011543000000000001,14.683985999999999,-38.945646999999994,-68.513867,-58.71599499999999,14.440875,-53.257709,-58.371589,-63.74926,-55.644534,-69.930312,-80.529609,-75.715466,-269.595819
